tarih,grup_id,urun_adi,fiyat
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 5-0 Açık Kahve,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler 1-1 Gece Mavisi,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 3-0 Koyu Kahve,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 1-0 Siyah,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 8-77 Tarçın Bakır,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 7-5 Açık Karamel,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 10-0 Açık Sarı,169.95
2026-02-23 13:15:52,73,Algida Kaymaklı Dondurma 1000 Ml,130.0
2026-02-23 13:15:52,73,Algida Carte Dor Classic Kaymaklı Dondurma 850 Ml,264.95
2026-02-23 13:15:52,73,Algida Maraş Kesme Dilim Dondurma 492 Ml,164.9
2026-02-23 13:15:52,73,Algida Frigola Fındık Çikolata Dondurma 65 Ml,40.0
2026-02-23 13:15:52,73,Algida Nogger Sandwich Çikolata Kaymak Dondurma 145 Ml,65.0
2026-02-23 13:15:52,73,Algida Max Twister Cool 65 Ml,15.0
2026-02-23 13:15:52,73,Magnum Mini Double Euphorıa Limon Ahududu Badem Dondurma 353 ML,324.95
2026-02-23 13:15:52,73,Algida Viennetta Stick Dondurma 90 Ml,25.0
2026-02-23 13:15:52,73,Algida Maraş Kadayıf Dondurma 500 Ml,224.95
2026-02-23 13:15:52,73,Magnum Euphoria Limon Ahududu Dondurma 85 Ml,85.0
2026-02-23 13:15:52,73,Algida Milka Stick Dondurma 82 Ml,50.0
2026-02-23 13:15:52,73,Cornetto Classico Çilek Dondurma 120 Ml,50.0
2026-02-23 13:15:52,73,Algida 4Köşe Vanilya Dondurma 48 Ml,10.0
2026-02-23 13:15:52,73,Carte Dor Selection Aşkın Büyüsü Dondurma 800 Ml,289.95
2026-02-23 13:15:52,73,Cornetto Disc Choco Coffee Dondurma 130 Ml,70.0
2026-02-23 13:15:52,73,Algida Frigola Bar 60 Ml,50.0
2026-02-23 13:15:52,73,Carte Dor Selection Patisserie Dondurma 800 Ml,289.95
2026-02-23 13:15:52,73,Magnum Double Chill Yaban Mersini Cookie Dondurma 85 Ml,85.0
2026-02-23 13:15:52,73,Algida Boom Boom Kat Kat 570 Ml,124.9
2026-02-23 13:15:52,73,Magnum Mini Klasik 330 Ml 6 lı,324.95
2026-02-23 13:15:52,73,Carte d'Or Vişne Vanilya Bitter Çikolata Dondurma 850 Ml,264.95
2026-02-23 13:15:52,73,"Magnum Mini Double Çikolata, Karadut & Böğürtlen, Karamel Dondurma (6'lı)",324.95
2026-02-23 13:15:52,73,Algida Carte d'Or Classic Bitter Çikolata Kaymak Antep Fıstık Dondurma 850 Ml,264.95
2026-02-23 13:15:52,73,Algida Magnum Mini Badem Dondurma 345 Ml,324.95
2026-02-23 13:15:52,73,Algida Carte d'Or Selection Meyve Şöleni 800 Ml,289.95
2026-02-23 13:15:52,73,Algida Max Twister Island 65 Ml,15.0
2026-02-23 13:15:52,73,Carte d'Or Antep Fıstığı Vanilya Bitter Çikolata Dondurma 850 Ml,264.95
2026-02-23 13:15:52,73,Carte d'Or Bal Badem Vanilya Karamel Dondurma 850 Ml,264.95
2026-02-23 13:15:52,73,Carte d'Or Vişne Vanilya Bitter Çikolata Dondurma 850 Ml-eski,264.95
2026-02-23 13:15:52,73,Carte d'Or İsviçre Çikolatası Karamel Muz Dondurma 850 Ml,264.95
2026-02-23 13:15:52,73,Carte d'Or Barista Americano - Latte - Madagaskar Vanilya Dondurma 850 Ml,264.95
2026-02-23 13:15:52,73,Magnum Mini Cookie & Badem Dondurma 345 Ml,324.95
2026-02-23 13:15:52,73,Magnum Mini Classic-Badem-Beyaz Dondurma 345 Ml 6'lı,324.95
2026-02-23 13:15:52,74,"Purina One Steril Sığır Etli Yetişkin Kedi Maması 1,5 Kg",695.0
2026-02-23 13:15:52,74,"Purina One Tavuklu Yetişkin Kuru Kedi Maması 1,5 kg",695.0
2026-02-23 13:15:52,74,Felix Sensations Sığır Etli ve Domatesli Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,"Purina One Steril Sığır Etli Kısırlaştırılmış Kedi Maması 1,5 Kg",695.0
2026-02-23 13:15:52,74,"Purina One Steril Somonlu Kedi Maması 1,5 Kg",695.0
2026-02-23 13:15:52,74,Friskies Junior Tavuklu Yavru Yaş Kedi Maması 100 Gr,30.9
2026-02-23 13:15:52,74,Friskies Somonlu Yaş Kedi Maması 85 Gr,30.9
2026-02-23 13:15:52,74,Friskies Tavuklu Yaş Kedi Maması 85 Gr,30.9
2026-02-23 13:15:52,74,Friskies Sığır Etli Yaş Kedi Maması 85 Gr,30.9
2026-02-23 13:15:52,74,Friskies Yetişkin Kümes Hayvanlı Kuru Kedi Maması 300 Gr,95.9
2026-02-23 13:15:52,74,Purina One Streril Kediler Sığır Etli Kısırlaştırılmış Kuru Kedi Maması 800 Gr,429.9
2026-02-23 13:15:52,74,Purina One Steril Kediler Somonlu Kuru Kedi Maması 800 Gr,429.9
2026-02-23 13:15:52,74,Purina One 1- 12 Ay Yavru Kedi Maması 800 Gr,429.9
2026-02-23 13:15:52,74,Gourmet Gold Kıyılmış Hindili Konserve Yaş Kedi Maması 85 Gr,59.9
2026-02-23 13:15:52,74,Gourmet Gold Kıyılmış Sığır Etli Konserve Yaş Kedi Maması 85 Gr,59.9
2026-02-23 13:15:52,74,Gourmet Gold Kıyılmış Ton Balıklı Konserve Yaş Kedi Maması 85 Gr,59.9
2026-02-23 13:15:52,74,Gourmet Gold Kıyılmış Tavuklu Konserve Yaş Kedi Maması 85 Gr,59.9
2026-02-23 13:15:52,74,Felix Pouch Tasty Shreds Somonlu Yaş Kedi Maması 80 Gr,33.95
2026-02-23 13:15:52,74,Felix Pouch Tasty Shreds Tavuklu Yaş Kedi Maması 80 Gr,33.95
2026-02-23 13:15:52,74,Felix Pouch Tasty Shreds Ton Balıklı Yaş Kedi Maması 80 Gr,33.95
2026-02-23 13:15:52,74,Felix Somon ve Sardalyalı Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Junior Sığır Etli ve Tavuklu Yaş Yavru Kedi Maması 4x85 Gr,123.45
2026-02-23 13:15:52,74,Felix Sensation Tavuklu ve Havuçlu Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Sensations Somon ve Karidesli Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Sığır Etli ve Tavuklu Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Junior Tavuklu Yaş Yavru Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Junior Sığır Etli Yaş Yavru Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Sığır Etli Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Ton Balıklı Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Avantajlı Somonlu Ton Balıklı Yaş Kedi Maması 4x85 Gr,123.45
2026-02-23 13:15:52,74,Felix Tavuklu Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Somonlu Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Felix Sığır Etli ve Tavuklu Yaş Kedi Maması 4x85 Gr,123.45
2026-02-23 13:15:52,74,Felix Kuzulu Yaş Kedi Maması 85 Gr,32.95
2026-02-23 13:15:52,74,Friskies Junior Tavuklu Ve Havuçlu Yavru Yaş Köpek Maması 100 Gr,43.5
2026-02-23 13:15:52,74,Friskies Sığır Etli ve Patatesli Yetişkin Yaş Köpek Maması 100 Gr,43.5
2026-02-23 13:15:52,75,Milupa Aptamil 2 Devam Sütü 800 Gr,1109.95
2026-02-23 13:15:52,75,Bebelac Bebek Devam Sütü 4 Numara 400 Gr,379.95
2026-02-23 13:15:52,75,Bebelac Bebek Devam Sütü 3 Numara 400 Gr,379.95
2026-02-23 13:15:52,75,Bebelac Bebek Devam Sütü 2 Numara 400 Gr,379.95
2026-02-23 13:15:52,75,Bebelac Bebek Devam Sütü 1 Numara 400 Gr,379.95
2026-02-23 13:15:52,75,Milupa Aptamil 5 Devam Sütü 800 Gr,1109.95
2026-02-23 13:15:52,75,Milupa Aptamil 4 800 Gr,1109.95
2026-02-23 13:15:52,75,Milupa Aptamil 1 800 Gr,1109.95
2026-02-23 13:15:52,75,Milupa Aptamil 3 800 Gr,1109.95
2026-02-23 13:15:52,76,Algida Nogger Sandwich Çikolata Kaymak Dondurma 145 Ml,65.0
2026-02-23 13:15:52,76,Algida Milka Stick Dondurma 82 Ml,50.0
2026-02-23 13:15:52,76,Algida Frigola Bar 60 Ml,50.0
2026-02-23 13:15:52,77,Sütaş Çilekli Puding 200 Gr,21.95
2026-02-23 13:15:52,77,Sütaş Yayık Tereyağ 450 Gr,364.95
2026-02-23 13:15:52,77,Sütaş Klasik Beyaz Peynir 3 Dilim 450 Gr,279.95
2026-02-23 13:15:52,77,Sütaş Yağlı Süt 200 Ml,19.5
2026-02-23 13:15:52,77,Sütaş Şişe Ayran 2 Lt,89.5
2026-02-23 13:15:52,77,Sütaş Kaymaksız Yoğurt 500 Gr,45.0
2026-02-23 13:15:52,77,Sütaş Kaymaklım Yoğurt 500 Gr,65.5
2026-02-23 13:15:52,77,Sütaş Dilimli Burger Peyniri 225 Gr,154.95
2026-02-23 13:15:52,77,Sütaş Kakaolu Puding 200 Gr,21.95
2026-02-23 13:15:52,77,Sütaş Muzlu Puding 200 Gr,21.95
2026-02-23 13:15:52,77,Sütaş Çikolatalı Süt 1 Lt,99.95
2026-02-23 13:15:52,77,Sütaş Tereyağ 750 Gr,599.95
2026-02-23 13:15:52,77,Sütaş Süzme Yoğurt 375 Gr,77.95
2026-02-23 13:15:52,77,Sütaş Çilekli Süt 6x180 Ml,99.95
2026-02-23 13:15:52,77,Sütaş Muzlu Süt 6x180 ml,99.95
2026-02-23 13:15:52,77,Sütaş Çikolatalı Süt 6x180 ml,99.95
2026-02-23 13:15:52,77,Sütaş Orman Meyveli Kaf Kefir 250 Ml,36.95
2026-02-23 13:15:52,77,Sütaş Yağlı Süt 6x180 Ml,99.95
2026-02-23 13:15:52,77,Sütaş Orman Meyveli Yoğurt 4x115 Gr,92.95
2026-02-23 13:15:52,77,Sütaş Orman Meyveli Yoğurt 500 Gr,82.95
2026-02-23 13:15:52,77,Sütaş Tatlımmm Çikolatalı Puding 4X65 G,41.95
2026-02-23 13:15:52,77,Sütaş Labne Avantaj Paketi 3 lü,199.95
2026-02-23 13:15:52,78,Rexona Men Xtra Cool Roll-On 50 M,199.95
2026-02-23 13:15:52,78,Omo Active Beyazlar& Renkliler Toz Çamaşır Deterjanı 9 Kg,449.95
2026-02-23 13:15:52,78,Knorr Çabuk Ezogelin Çorba,16.95
2026-02-23 13:15:52,78,Knorr Çabuk Acılı Domates Çorbası,16.95
2026-02-23 13:15:52,78,Clear Men Saç Dökülmesine Karşı Kahve Çekirdeği Özü Şampuan 350 Ml,194.95
2026-02-23 13:15:52,78,Domestos Bıo Actıve Mutfak Çamaşır Suyu 1850 Ml,149.95
2026-02-23 13:15:52,78,Knorr Çabuk Çorba Kremalı Mantar 19 Gr,16.95
2026-02-23 13:15:52,78,Cif Krem Gold 750 Ml,104.95
2026-02-23 13:15:52,78,Knorr Çabuk Mac Cheese Peynirli Makarna 212 Gr,84.95
2026-02-23 13:15:52,78,Domestos Kötü Koku Avcısı Çamaşır Suyu 750 Ml,74.95
2026-02-23 13:15:52,78,Clear Men Legend By CR7 Cristiano Ronaldo Şampuan 350 Ml,194.95
2026-02-23 13:15:52,78,Clear Men Hızlı Stil 2'si 1 Arada Şampuan 350 Ml,194.95
2026-02-23 13:15:52,78,Rinso Argan Özü Renkliler Sıvı Çamaşır Deterjan 3 Lt,179.99
2026-02-23 13:15:52,78,Clear Men Ferahlatıcı Mentol ile 3 ü 1 Arada Şampuan & Duş Jeli 350 Ml,199.95
2026-02-23 13:15:52,78,Clear Men Arındırıcı Kömür 3'ü 1 Arada Şampuan ve Duş Jeli 350 ML,199.95
2026-02-23 13:15:52,78,Clear Men Cool Sport Menthol Ferahlatıcı Mentol Etkisi Kepeğe Karşı Etkili Şampuan 350 Ml,194.95
2026-02-23 13:15:52,78,Lipton Yellow Label Demlik Çay 150 Adet,249.95
2026-02-23 13:15:52,78,Lipton Limonlu Bardak Poşet Yeşil Çay 20'li,89.95
2026-02-23 13:15:52,78,Lipton Rezene Bardak Poşet Bitki Çayı 20'li,89.95
2026-02-23 13:15:52,78,Rexona Musk %0 Alüminyum 48 Saat Koruma Kadın Sprey Deodorant 150 Ml,199.95
2026-02-23 13:15:52,78,Lipton Doğu Karadeniz Demlik Poşet Çay 100'Lü,199.95
2026-02-23 13:15:52,78,Rexona Shower Fresh 72 Saat Kesintisiz Koruma Kadın Sprey Deodorant 150 Ml,199.95
2026-02-23 13:15:52,78,Yumoş Sakura Ev ve Tekstil Spreyi 450 Ml,144.95
2026-02-23 13:15:52,78,Signal White Now Diş Macunu 75 Ml + Performans Diş Fırçası,149.95
2026-02-23 13:15:52,78,Yumoş Extra Sakura Konsantre Çamaşır Yumuşatıcı 1440 Ml,199.95
2026-02-23 13:15:52,78,Rexona MotionSense Invisible On Black + White Clothes Erkek Stick Deodorant 40 Ml,269.95
2026-02-23 13:15:52,78,Knorr Kıtırlı Kremalı Tavuk Çabuk Çorba,16.95
2026-02-23 13:15:52,78,Rexona MotionSense Invisible On Black + White Clothes Kadın Stick Deodorant 40 Ml,269.95
2026-02-23 13:15:52,78,Rexona MotionSense Cotton Dry Algodon Kadın Stick Deodorant 40 Ml,269.95
2026-02-23 13:15:52,78,Lipton Yellow Label Demlik Poşet Çay 100'Lü,239.95
2026-02-23 13:15:52,78,Lipton Yellow Label Dökme Çay 500 Gr,214.95
2026-02-23 13:15:52,78,Dove Beauty Cream Bar Fresh Touch Nemlendirici Etkili Sabun 90 Gr,49.95
2026-02-23 13:15:52,78,Lipton Doğu Karadeniz Dökme Çay 500 Gr,179.95
2026-02-23 13:15:52,78,Knorr Hazır Çorba Kremalı Domates 4 Kişilik 69 Gr,39.95
2026-02-23 13:15:52,78,Knorr Beşamel Sos 70 Gr,58.95
2026-02-23 13:15:52,78,Lipton Form Plus Kayısılı Çay 20'li,89.95
2026-02-23 13:15:52,79,Fersan Ferfresh Beyaz Sirke 2 Lt,89.95
2026-02-23 13:15:52,79,Konserve Kapak Adet,2.5
2026-02-23 13:15:52,79,Cevher Tuz İri Salamura 3Kg,49.95
2026-02-23 13:15:52,79,Fersan Turşuluk Sirkeli Salamura Pet Kavanoz 3 Lt,149.95
2026-02-23 13:15:52,79,Konserve Kavanozu 1 Lt,14.95
2026-02-23 13:15:52,81,Superfresh Tavuk Dönerli Dürüm Tost 180 Gr,119.95
2026-02-23 13:15:52,81,Superfresh Çıtır Soğan Halka Kroket 450 Gr,149.95
2026-02-23 13:15:52,81,Superfresh Hamburger Köfte 500 Gr,669.95
2026-02-23 13:15:52,81,Süperfresh Pizza 4 Lü King 780 Gr,299.95
2026-02-23 13:15:52,81,Süperfresh Milföy 1 Kg,179.95
2026-02-23 13:15:52,82,Sleepy Yüzey Temizlik Havlusu 100 lü,99.95
2026-02-23 13:15:52,83,Ülker Ballı Bademli Krokanlı Sütlü Çikolata 60 Gr,56.95
2026-02-23 13:15:52,83,Ülker Antep Fıstıklı Milfoy 28 Gr,20.0
2026-02-23 13:15:52,83,Ülker Bitter Kare Çikolata %60 Kakaolu 60 Gr,69.95
2026-02-23 13:15:52,83,Ülker Kremalı Sandviç Bisküvi 8'li 488 Gr,94.5
2026-02-23 13:15:52,83,Caramio Bitter Baton Çikolata 35 Gr,14.95
2026-02-23 13:15:52,83,Ülker Çizi Peynirli Kraker 4'lü 280 Gr,56.0
2026-02-23 13:15:52,83,Ülker Bütün Antep Fıstıklı Sütlü Baton Çikolata 30 Gr,52.5
2026-02-23 13:15:52,83,Ülker Albeni Tane Tane 29 Gr,28.0
2026-02-23 13:15:52,83,Ülker Bütün Antep Fıstıklı %60 Bitter Çikolata 65 Gr,104.95
2026-02-23 13:15:52,83,Alpella 3Gen Beyaz Gofret 28 Gr,16.0
2026-02-23 13:15:52,83,Ülker Kremalı Rondo Çilekli Bisküvi 61 Gr,13.0
2026-02-23 13:15:52,83,Ülker Metro Sütlü Çikolatalı Kaplı Karamel & Nugalı Bar 36 Gr,17.0
2026-02-23 13:15:52,83,Biskrem Kakaolu 100 Gr,25.0
2026-02-23 13:15:52,83,Dankek Pöti Muffin Kek Meyveli 35 Gr,10.0
2026-02-23 13:15:52,83,"Ülker Çilekli Kanky Bulut Kornet Gofret 26,5 Gr",19.0
2026-02-23 13:15:52,83,Ülker 8 Kek Mini Muzlu 162 Gr,44.95
2026-02-23 13:15:52,83,Ülker Çilekli Mini Dankek Tart 150 Gr,54.95
2026-02-23 13:15:52,83,Ülker Çilekli Mini Kekstra 150 Gr,54.95
2026-02-23 13:15:52,83,Ülker Olala Tiramisu Dolgulu Kek 45 Gr,25.0
2026-02-23 13:15:52,83,Ülker Dankek Mousse Kek 45 Gr,25.0
2026-02-23 13:15:52,83,Ülker Çokonat Baklava 30 Gr,25.0
2026-02-23 13:15:52,83,Ülker Dido Trio Colors Çilekli 36.5 Gr,22.0
2026-02-23 13:15:52,83,Ülker Muzlu Mini Halley 66 Gr,22.0
2026-02-23 13:15:52,83,Ülker Kakao Kremalı Bisküvi 61 Gr,13.0
2026-02-23 13:15:52,83,Hanımeller Zeytinli Biberiyeli Tuzlu Kurabiye 81 Gr,20.0
2026-02-23 13:15:52,83,Ülker Çizi Çıtır Atıştırmalık Tulum Peynir & Köz Biber 80 Gr,30.0
2026-02-23 13:15:52,83,Ülker Altınbaşak Tahıl Cipsi 50 Gr,22.0
2026-02-23 13:15:52,83,Ülker Çizi Çıtır Atıştırmalık Peynir & Soğan 80 Gr,30.0
2026-02-23 13:15:52,83,Ülker Hanımeller Frambuaz Soslu Kurabiye 150 Gr,43.0
2026-02-23 13:15:52,83,Ülker Biskrem Cookie 80 Gr,25.0
2026-02-23 13:15:52,83,Ülker Çikolata Fındık Rüyası 75 Gr,69.95
2026-02-23 13:15:52,83,Ülker Badem Kraker Sade 38 Gr,9.0
2026-02-23 13:15:52,83,Ülker Halley Muzlu Pasta Tadında Sandviç Bisküvi 210 Gr,94.95
2026-02-23 13:15:52,83,Ülker Kanky Mini Yumurta 70 Gr,79.95
2026-02-23 13:15:52,83,Ülker Çizi Çıtır Tulum Peynir & Köz Biber Aromalı Kraker 40 Gr,16.0
2026-02-23 13:15:52,83,Ülker Çizi Çıtır Peynir&Soğan Aromalı Kraker 40 Gr,16.0
2026-02-23 13:15:52,85,Oyun Hamuru 4 Lü,52.5
2026-02-23 13:15:52,85,Mikro Glue Stick Katı Yapıştırıcı 9 Gr,11.5
2026-02-23 13:15:52,85,Mikro Uç 0.7,4.5
2026-02-23 13:15:52,85,Spiralli Resim Defteri 35x50,32.5
2026-02-23 13:15:52,85,Spiralli Resim Defteri 25x35,17.5
2026-02-23 13:15:52,85,Umut Metod A4 Çizgili Defter 100 Yaprak,44.95
2026-02-23 13:15:52,85,Umut Metod A4 Kareli Defter 100 Yaprak,44.95
2026-02-23 13:15:52,85,Umut Metod A4 Çizgili Defter 80 Yaprak,37.95
2026-02-23 13:15:52,85,Umut Metod A4 Çizgili Defter 60 Yaprak,29.95
2026-02-23 13:15:52,85,Umut Metod A4 Kareli Defter 60 Yaprak,29.95
2026-02-23 13:15:52,85,Umut Metod A4 Çizgili Defter 40 Yaprak,21.95
2026-02-23 13:15:52,85,Umut Metod A4 Kareli Defter 40 Yaprak,21.95
2026-02-23 13:15:52,85,Umut A5 Kareli Defter 100 Yaprak,23.95
2026-02-23 13:15:52,85,Umut A5 Çizgili Defter 80 Yaprak,22.5
2026-02-23 13:15:52,85,Umut A5 Çizgili Defter 60 Yaprak,14.95
2026-02-23 13:15:52,85,Umut A5 Kareli Defter 60 Yaprak,14.95
2026-02-23 13:15:52,85,Umut A5 Çizgili Defter 40 Yaprak,11.95
2026-02-23 13:15:52,85,Umut A5 Kareli Defter 40 Yaprak,11.95
2026-02-23 13:15:52,85,Umut A5 Çizgili Defter 100 Yaprak,23.95
2026-02-23 13:15:52,85,Mimaks Keçeli Kalem 12 Li,44.95
2026-02-23 13:15:52,85,Fatih Pastel Boya 12 Li,59.95
2026-02-23 13:15:52,85,Fatih Sulu Boya 12 Li,74.95
2026-02-23 13:15:52,85,Fatih Kuru Boya 12 Li,74.95
2026-02-23 13:15:52,85,Fatih Kırmızı Kalem,8.5
2026-02-23 13:15:52,85,Umut Plastik Kapak A4 Çizgili Defter 100 Yaprak,52.5
2026-02-23 13:15:52,85,Umut Plastik Kapak A4 Kareli Defter 80 Yaprak,41.5
2026-02-23 13:15:52,85,Umut Plastik Kapak A4 Çizgili Defter 80 Yaprak,41.5
2026-02-23 13:15:52,85,Umut Plastik Kapak A4 Kareli Defter 60 Yaprak,33.95
2026-02-23 13:15:52,85,Umut Plastik Kapak A4 Çizgili Defter 60 Yaprak,33.95
2026-02-23 13:15:52,85,Umut Plastik Kapak A4 Kareli Defter 40 Yaprak,26.5
2026-02-23 13:15:52,85,Umut Plastik Kapak A4 Çizgili Defter 40 Yaprak,26.5
2026-02-23 13:15:52,85,Matara Çeşitleri,108.0
2026-02-23 13:15:52,85,Beslenme Kabı,59.95
2026-02-23 13:15:52,85,Mikro Beyaz Silgi,5.95
2026-02-23 13:15:52,85,Hazneli Kalem Traş,11.5
2026-02-23 13:15:52,86,Lav Klasik 6'lı Çay Tabağı,179.95
2026-02-23 13:15:52,86,Lav Artemis Kase 6 lı,299.95
2026-02-23 13:15:52,86,Lav Kül Tabağı Küçük Boy 2 li,99.95
2026-02-23 13:15:52,86,Lav Karina 2 li Kül Tabağı,119.95
2026-02-23 13:15:52,86,LAV Dias 18 Parça Meşrubat Bardağı Seti 18'li,299.99
2026-02-23 13:15:52,86,Lav Terrra Meşrubat Bardağı 3 Lü,189.95
2026-02-23 13:15:52,86,Lav Tokyo Meşrubat Bardağı 3 Lü,189.95
2026-02-23 13:15:52,86,Lav Frosty Dondurmalık 3 Lü,219.95
2026-02-23 13:15:52,86,Lav Valeria Meşrubat Bardağı 3 Lü,189.95
2026-02-23 13:15:52,86,Lav Archie Meşrubat Bardağı 4 Lü 390 CC,449.95
2026-02-23 13:15:52,86,Lav Archie Meşrubat Bardağı 4 Lü 370 CC,439.95
2026-02-23 13:15:52,86,Lav Helen Meşrubat Bardağı 3 Lü,189.95
2026-02-23 13:15:52,86,Lav Odin Çerezlik 4'lü,289.95
2026-02-23 13:15:52,86,Lav Odin Kahve Yanı Bardağı 3'lü,149.95
2026-02-23 13:15:52,86,Lav Karen Orta Boy Kase 6'lı,379.95
2026-02-23 13:15:52,86,Lav Odin Çay Bardağı 6'lı,379.95
2026-02-23 13:15:52,86,Lav Demet Çay Seti 12 Parça,399.95
2026-02-23 13:15:52,86,Lav Limonata Bardağı 6 Lı,229.95
2026-02-23 13:15:52,86,Lav Alya 6'lı Çay Bardağı,339.95
2026-02-23 13:15:52,86,Lav Ella Meşrubat Bardağı 3 Lü,179.95
2026-02-23 13:15:52,86,Lav Nez Çay Bardağı 6lı,199.95
2026-02-23 13:15:52,86,Lav Keyif Büyük Boy 2'li Küllük,119.95
2026-02-23 13:15:52,86,Lav Lara Su Bardağı 6 lı,169.95
2026-02-23 13:15:52,86,Lav Derin Çay Bardağı 6 lı,259.95
2026-02-23 13:15:52,86,Lav Optikli Çay Bardağı 6 lı,99.95
2026-02-23 13:15:52,86,Lav Ajda Çay Bardağı 6 lı,229.95
2026-02-23 13:15:52,86,Lav Kulplu Çay Bardak 3'lü,189.95
2026-02-23 13:15:52,86,Lav Çay BardağıDüz Demet 6Lı,179.95
2026-02-23 13:15:52,87,Ülker Meşhur Dubai Lezzeti Kadayıflı Çikolata 93 Gr,124.95
2026-02-23 13:15:52,87,Ülker Biskrem Extra Bisküvi 184 Gr,51.95
2026-02-23 13:15:52,87,Ülker Hanımeller Frambuaz Soslu Kurabiye 94.5 Gr,25.0
2026-02-23 13:15:52,87,Ülker Çizi Haşhaşlı - Baharatlı Kraker 70 Gr,12.5
2026-02-23 13:15:52,87,Ülker Laviva Selection Sütlü Gofret 45 Gr,30.0
2026-02-23 13:15:52,87,Ülker Çizi Haşhaşlı - Peynirli Kraker 82 Gr,16.5
2026-02-23 13:15:52,87,Ülker Krispi Pops Süt Mısır Çerezi 40 Gr,15.0
2026-02-23 13:15:52,87,Ülker Krispi Pops Peynirli Mısır Çerezi 40 Gr,15.0
2026-02-23 13:15:52,87,Ülker Ballı Bademli Krokanlı Sütlü Çikolata 60 Gr,56.95
2026-02-23 13:15:52,87,Ülker Antep Fıstıklı Milfoy 28 Gr,20.0
2026-02-23 13:15:52,87,Ülker Bitter Kare Çikolata %60 Kakaolu 60 Gr,69.95
2026-02-23 13:15:52,87,Ülker Kremalı Sandviç Bisküvi 8'li 488 Gr,94.5
2026-02-23 13:15:52,87,Caramio Bitter Baton Çikolata 35 Gr,14.95
2026-02-23 13:15:52,87,Ülker Çizi Peynirli Kraker 4'lü 280 Gr,56.0
2026-02-23 13:15:52,87,Ülker Bütün Antep Fıstıklı Sütlü Baton Çikolata 30 Gr,52.5
2026-02-23 13:15:52,87,Ülker Albeni Tane Tane 29 Gr,28.0
2026-02-23 13:15:52,87,Ülker Bütün Antep Fıstıklı %60 Bitter Çikolata 65 Gr,104.95
2026-02-23 13:15:52,87,Alpella 3Gen Beyaz Gofret 28 Gr,16.0
2026-02-23 13:15:52,87,Ülker Kremalı Rondo Çilekli Bisküvi 61 Gr,13.0
2026-02-23 13:15:52,87,Ülker Metro Sütlü Çikolatalı Kaplı Karamel & Nugalı Bar 36 Gr,17.0
2026-02-23 13:15:52,87,Biskrem Kakaolu 100 Gr,25.0
2026-02-23 13:15:52,87,Dankek Pöti Muffin Kek Meyveli 35 Gr,10.0
2026-02-23 13:15:52,87,"Ülker Çilekli Kanky Bulut Kornet Gofret 26,5 Gr",19.0
2026-02-23 13:15:52,87,Ülker 8 Kek Mini Muzlu 162 Gr,44.95
2026-02-23 13:15:52,87,Ülker Çilekli Mini Dankek Tart 150 Gr,54.95
2026-02-23 13:15:52,87,Ülker Çilekli Mini Kekstra 150 Gr,54.95
2026-02-23 13:15:52,87,Ülker Olala Tiramisu Dolgulu Kek 45 Gr,25.0
2026-02-23 13:15:52,87,Ülker Dankek Mousse Kek 45 Gr,25.0
2026-02-23 13:15:52,87,Ülker Çokonat Baklava 30 Gr,25.0
2026-02-23 13:15:52,87,Ülker Dido Trio Colors Çilekli 36.5 Gr,22.0
2026-02-23 13:15:52,87,Ülker Muzlu Mini Halley 66 Gr,22.0
2026-02-23 13:15:52,87,Ülker Kakao Kremalı Bisküvi 61 Gr,13.0
2026-02-23 13:15:52,87,Hanımeller Zeytinli Biberiyeli Tuzlu Kurabiye 81 Gr,20.0
2026-02-23 13:15:52,87,Ülker Çizi Çıtır Atıştırmalık Tulum Peynir & Köz Biber 80 Gr,30.0
2026-02-23 13:15:52,87,Ülker Altınbaşak Tahıl Cipsi 50 Gr,22.0
2026-02-23 13:15:52,87,Ülker Çizi Çıtır Atıştırmalık Peynir & Soğan 80 Gr,30.0
2026-02-23 13:15:52,88,Proline Sabun Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,119.95
